step,reward,done,allocated_slots,target_packets_delivered,target_cluster,target_ch,target_member_count,raw_packets_delivered,weighted_packets_delivered,raw_idle_energy_j,weighted_idle_energy_j,raw_deaths,weighted_deaths,raw_high_harvest_alignment,weighted_high_harvest_alignment,raw_declining_allocation,weighted_declining_allocation,raw_queue_fairness,weighted_queue_fairness,optimizer_seed,checkpoint_sha256,schedule_seed,target_rank,rollout_seed,gamma,discounted_return
103,1.23183816598331,0,12,12,3,86,21,0.5714285714285714,1.0884353741496597,-0.024,-0.3125000000000001,-0.0,-0.0,0.09523809523809523,0.23809523809523808,-0.047619047619047616,-0.11904761904761904,0.6737103455720628,0.3368551727860314,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,64.75193197551825
104,0.0,0,0,0,3,96,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,64.16171091872216
105,2.4095917124396626,0,4,4,3,96,3,1.3333333333333333,2.5396825396825395,-0.0015999999999999999,-0.020833333333333336,-0.0,-0.0,0.1111111111111111,0.27777777777777773,-0.3333333333333333,-0.8333333333333333,0.8925961232920242,0.4462980616460121,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,64.80980900881026
106,0.7585851968231107,0,12,12,3,86,26,0.46153846153846156,0.8791208791208791,-0.0264,-0.3437500000000001,-0.0,-0.0,0.038461538461538464,0.09615384615384616,-0.0641025641025641,-0.16025641025641024,0.5746337636095915,0.28731688180479575,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,63.03052252158646
107,0.5214503565724383,0,12,12,3,96,34,0.35294117647058826,0.6722689075630253,-0.024,-0.3125000000000001,-0.0,-0.0,0.00980392156862745,0.024509803921568627,-0.058823529411764705,-0.14705882352941174,0.5684609372345125,0.28423046861725626,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,62.900946792690256
108,0.6803367476819365,0,12,12,3,80,34,0.35294117647058826,0.6722689075630253,-0.0264,-0.3437500000000001,-0.0,-0.0,0.0196078431372549,0.049019607843137254,-0.0196078431372549,-0.049019607843137254,0.7036356802378227,0.3518178401189114,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,63.00959235971497
109,1.1418139410636452,0,12,12,3,31,18,0.6666666666666666,1.2698412698412698,-0.0264,-0.3437500000000001,-0.0,-0.0,0.018518518518518517,0.046296296296296294,-0.05555555555555555,-0.13888888888888887,0.6166305276299363,0.30831526381496815,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,62.958844052558625
110,2.2469000617731583,0,12,12,3,80,9,1.3333333333333333,2.5396825396825395,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.0,0.0,-0.18518518518518517,-0.4629629629629629,0.840360970107163,0.4201804850535815,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,62.44144455706564
111,1.55159488446077,0,12,12,3,80,15,0.8,1.5238095238095237,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.08888888888888888,0.22222222222222218,-0.06666666666666667,-0.16666666666666666,0.6319596101913819,0.31597980509569096,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,60.802570197265126
112,0.6457779155896325,0,12,12,3,96,36,0.3333333333333333,0.6349206349206349,-0.0264,-0.3437500000000001,-0.0,-0.0,0.037037037037037035,0.09259259259259259,-0.009259259259259259,-0.023148148148148147,0.5703256724491066,0.2851628362245533,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,59.84947001293369
113,0.8012871902657316,0,12,12,3,96,24,0.5,0.9523809523809523,-0.0264,-0.3437500000000001,-0.0,-0.0,0.027777777777777776,0.06944444444444443,-0.06944444444444443,-0.17361111111111108,0.5936458091028921,0.29682290455144605,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,59.801709189236426
114,2.9423059964726628,0,4,4,3,80,3,1.3333333333333333,2.5396825396825395,-0.0015999999999999999,-0.020833333333333336,-0.0,-0.0,0.1111111111111111,0.27777777777777773,-0.1111111111111111,-0.27777777777777773,0.8469135802469135,0.42345679012345677,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,59.59638585754615
115,2.843929768509345,0,11,11,3,87,7,1.5714285714285714,2.9931972789115644,-0.0132,-0.17187500000000006,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.19047619047619047,-0.47619047619047616,0.759500693481276,0.379750346740638,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,57.22634329401363
116,3.5616506968641115,0,9,9,3,40,5,1.8,3.4285714285714284,-0.0072,-0.09375000000000003,-0.0,-0.0,0.2,0.5,-0.26666666666666666,-0.6666666666666666,0.7869918699186992,0.3934959349593496,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,54.931730833842714
117,0.8120619233644284,0,12,12,3,45,28,0.42857142857142855,0.8163265306122448,-0.0264,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.047619047619047616,-0.11904761904761904,0.6789707855043673,0.33948539275218365,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,51.88896983533192
118,1.5214719394563267,0,12,12,3,51,12,1.0,1.9047619047619047,-0.024,-0.3125000000000001,-0.0,-0.0,0.0,0.0,-0.16666666666666666,-0.41666666666666663,0.6917534027221778,0.3458767013610889,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,51.59283627471464
119,2.080099587912088,0,3,3,3,51,2,1.5,2.857142857142857,-0.0006,-0.007812500000000002,-0.0,-0.0,0.0,0.0,-0.5,-1.25,0.9615384615384616,0.4807692307692308,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,50.57713569218012
120,1.6939814067732941,0,12,12,3,51,13,0.9230769230769231,1.7582417582417582,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.05128205128205128,0.1282051282051282,-0.10256410256410256,-0.2564102564102564,0.8153895534733282,0.4076947767366641,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,48.9869051558263
121,0.47873470645775196,0,12,12,3,64,40,0.3,0.5714285714285714,-0.0264,-0.3437500000000001,-0.0,-0.0,0.025,0.0625,-0.05833333333333333,-0.14583333333333331,0.668778936725028,0.334389468362514,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,47.77063004954849
122,0.669070275123392,0,12,12,3,64,32,0.375,0.7142857142857143,-0.0264,-0.3437500000000001,-0.0,-0.0,0.05208333333333333,0.13020833333333331,-0.05208333333333333,-0.13020833333333331,0.5970691216753556,0.2985345608376778,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,47.76959125564721
123,2.358685570431276,0,12,12,3,80,10,1.2,2.2857142857142856,-0.0216,-0.2812500000000001,-0.0,-0.0,0.1,0.25,-0.13333333333333333,-0.3333333333333333,0.8751092361006478,0.4375546180503239,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,47.57628381871093
124,0.8727832291792329,0,12,12,3,47,22,0.5454545454545454,1.0389610389610389,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.0,0.0,-0.07575757575757575,-0.18939393939393936,0.733932259224267,0.3669661296121335,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,45.67434166492894
125,0.4240365612648219,0,12,12,3,78,46,0.2608695652173913,0.49689440993788814,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.007246376811594202,0.018115942028985504,-0.02898550724637681,-0.07246376811594202,0.6504799548277809,0.32523997741389044,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,45.25409943005021
126,0.7296026731317765,0,12,12,3,80,34,0.35294117647058826,0.6722689075630253,-0.0264,-0.3437500000000001,-0.0,-0.0,0.0392156862745098,0.09803921568627451,-0.0196078431372549,-0.049019607843137254,0.7041283154512281,0.35206415772561406,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,45.28289178665191
127,0.6887898188823716,0,12,12,3,86,30,0.4,0.7619047619047619,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.02222222222222222,0.055555555555555546,-0.05555555555555555,-0.13888888888888887,0.7079367806218863,0.3539683903109431,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,45.00332233688902
128,1.3363317537443633,0,12,12,3,98,18,0.6666666666666666,1.2698412698412698,-0.0264,-0.3437500000000001,-0.0,-0.0,0.07407407407407407,0.18518518518518517,-0.037037037037037035,-0.09259259259259259,0.635295782621002,0.317647891310501,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,44.76215405859258
129,0.8937623409204634,0,12,12,3,69,21,0.5714285714285714,1.0884353741496597,-0.0264,-0.3437500000000001,-0.0,-0.0,0.015873015873015872,0.03968253968253968,-0.06349206349206349,-0.15873015873015872,0.5362491716368456,0.2681245858184228,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,43.86446697459416
130,1.7967227063680782,0,12,12,3,69,14,0.8571428571428571,1.6326530612244896,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.11904761904761904,0.29761904761904756,-0.047619047619047616,-0.11904761904761904,0.6584964331443205,0.32924821657216025,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,43.40475215522596
131,1.0760198334789628,0,12,12,3,69,19,0.631578947368421,1.2030075187969924,-0.0264,-0.3437500000000001,-0.0,-0.0,0.03508771929824561,0.08771929824561403,-0.07017543859649122,-0.17543859649122806,0.6089632258551688,0.3044816129275844,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,42.028312574603916
132,0.9218745939343536,0,12,12,3,82,23,0.5217391304347826,0.9937888198757763,-0.024000000000000004,-0.3125000000000001,-0.0,-0.0,0.05797101449275362,0.14492753623188404,-0.05797101449275362,-0.14492753623188404,0.4811715481171548,0.2405857740585774,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,41.36595226376258
133,0.7184917667984679,0,12,12,3,49,31,0.3870967741935484,0.7373271889400921,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.02150537634408602,0.05376344086021505,-0.04301075268817204,-0.1075268817204301,0.757356037437182,0.378678018718591,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,40.8526037068972
134,3.5180636521042206,0,12,12,3,52,8,1.5,2.857142857142857,-0.016800000000000002,-0.21875000000000008,-0.0,-0.0,0.29166666666666663,0.7291666666666665,-0.125,-0.3125,0.9260082565893935,0.4630041282946967,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,40.539507010200744
135,0.9203028988786642,0,12,12,3,45,25,0.48,0.9142857142857143,-0.0264,-0.3437500000000001,-0.0,-0.0,0.05333333333333333,0.1333333333333333,-0.04,-0.09999999999999999,0.6328677025192336,0.3164338512596168,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,37.395397331410635
136,0.793452890384404,0,12,12,3,37,27,0.4444444444444444,0.8465608465608465,-0.0264,-0.3437500000000001,-0.0,-0.0,0.037037037037037035,0.09259259259259259,-0.037037037037037035,-0.09259259259259259,0.5812840876471151,0.29064204382355757,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,36.84352972983027
137,0.8817314968396095,0,12,12,3,70,24,0.5,0.9523809523809523,-0.0264,-0.3437500000000001,-0.0,-0.0,0.013888888888888888,0.03472222222222222,-0.013888888888888888,-0.03472222222222222,0.5462010889173144,0.2731005444586572,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,36.41421902974331
138,1.1114638680277948,0,12,12,3,64,18,0.6666666666666666,1.2698412698412698,-0.024,-0.3125000000000001,-0.0,-0.0,0.0,0.0,-0.07407407407407407,-0.18518518518518517,0.6786155667434206,0.3393077833717103,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,35.89140154838758
139,2.477677318631417,0,9,9,3,81,8,1.125,2.142857142857143,-0.0108,-0.14062500000000006,-0.0,-0.0,0.125,0.3125,-0.08333333333333333,-0.20833333333333331,0.742557018215215,0.3712785091076075,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,35.131250182181596
140,0.8751694869945046,0,12,12,3,64,29,0.41379310344827586,0.7881773399014778,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.057471264367816084,0.1436781609195402,-0.011494252873563218,-0.028735632183908046,0.6315992367147896,0.3157996183573948,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,32.98340693287897
141,0.5577135333015003,0,12,12,3,82,30,0.4,0.7619047619047619,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.01111111111111111,0.027777777777777773,-0.1,-0.25,0.5360619872379216,0.2680309936189608,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,32.43256307665098
142,0.5464953257882292,0,12,12,3,64,37,0.32432432432432434,0.6177606177606177,-0.0264,-0.3437500000000001,-0.0,-0.0,0.018018018018018018,0.04504504504504504,-0.02702702702702703,-0.06756756756756757,0.5900144611002683,0.29500723055013417,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,32.19681772055503
143,0.2586386930458373,0,12,12,3,64,58,0.20689655172413793,0.3940886699507389,-0.0264,-0.3437500000000001,-0.0,-0.0,0.005747126436781609,0.014367816091954023,-0.034482758620689655,-0.08620689655172413,0.5602782071097373,0.28013910355486865,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,31.970022620976568
144,2.742873414155544,0,8,8,3,58,6,1.3333333333333333,2.5396825396825395,-0.008,-0.1041666666666667,-0.0,-0.0,0.16666666666666666,0.41666666666666663,-0.2222222222222222,-0.5555555555555555,0.8924928600571196,0.4462464300285598,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,32.03170093730377
145,0.4427391259217673,0,12,12,3,74,43,0.27906976744186046,0.5315614617940199,-0.0264,-0.3437500000000001,-0.0,-0.0,0.007751937984496124,0.01937984496124031,-0.031007751937984496,-0.07751937984496124,0.6261343980229369,0.31306719901146846,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,29.58467426580629
146,1.453102047947061,0,12,12,3,88,14,0.8571428571428571,1.6326530612244896,-0.024,-0.3125000000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.11904761904761904,-0.29761904761904756,0.6230408305880004,0.3115204152940002,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,29.436298121095476
147,1.1126538399964667,0,12,12,3,70,19,0.631578947368421,1.2030075187969924,-0.016800000000000002,-0.21875000000000008,-0.0,-0.0,0.03508771929824561,0.08771929824561403,-0.10526315789473684,-0.2631578947368421,0.6076698353814051,0.30383491769070253,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,28.26585461934183
148,4.299107142857142,0,4,4,3,87,2,2.0,3.8095238095238093,-0.0007999999999999999,-0.010416666666666668,-0.0,-0.0,0.3333333333333333,0.8333333333333333,-0.3333333333333333,-0.8333333333333333,1.0,0.5,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,27.427475534692288
149,0.6871259481987827,0,12,12,3,30,29,0.41379310344827586,0.7881773399014778,-0.0264,-0.3437500000000001,-0.0,-0.0,0.034482758620689655,0.08620689655172413,-0.04597701149425287,-0.11494252873563218,0.5428684809624261,0.27143424048121306,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,23.361988274580956
150,0.744332626925031,0,12,12,3,69,28,0.42857142857142855,0.8163265306122448,-0.0264,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.05952380952380952,-0.14880952380952378,0.603036002149382,0.301518001074691,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,22.90390133977997
151,3.049099099099099,0,8,8,3,87,5,1.6,3.0476190476190474,-0.0063999999999999994,-0.08333333333333334,-0.0,-0.0,0.13333333333333333,0.3333333333333333,-0.26666666666666666,-0.6666666666666666,0.8362934362934363,0.41814671814671817,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,22.383402740257516
152,4.396854304635761,0,12,12,3,87,5,2.4,4.571428571428571,-0.0096,-0.12500000000000003,-0.0,-0.0,0.13333333333333333,0.3333333333333333,-0.3333333333333333,-0.8333333333333333,0.9008514664143803,0.45042573320719015,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,19.529599637533757
153,1.471759403592803,0,12,12,3,82,17,0.7058823529411765,1.3445378151260505,-0.024,-0.3125000000000001,-0.0,-0.0,0.0784313725490196,0.19607843137254902,-0.0392156862745098,-0.09803921568627451,0.6833647455609563,0.34168237278047814,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,15.285601346361611
154,0.7191491438263958,0,12,12,3,79,35,0.34285714285714286,0.6530612244897959,-0.0264,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.019047619047619046,-0.04761904761904761,0.6768186958160572,0.3384093479080286,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,13.953375699766474
155,0.702204454176095,0,12,12,3,45,28,0.42857142857142855,0.8163265306122448,-0.0264,-0.3437500000000001,-0.0,-0.0,0.023809523809523808,0.05952380952380952,-0.05952380952380952,-0.14880952380952378,0.6378272756991292,0.3189136378495646,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,13.367905612060685
156,1.0693403714115814,0,12,12,3,77,22,0.5714285714285714,1.0884353741496597,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.06349206349206349,-0.15873015873015872,0.7286750738889232,0.3643375369444616,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,12.793637533216756
157,0.42741896566069487,0,12,12,3,79,53,0.22641509433962265,0.43126684636118595,-0.0264,-0.3437500000000001,-0.0,-0.0,0.018867924528301886,0.04716981132075471,-0.012578616352201257,-0.03144654088050314,0.6483576977185149,0.32417884885925746,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,11.842724405863814
158,1.2319210609651785,0,12,12,3,79,18,0.6666666666666666,1.2698412698412698,-0.0264,-0.3437500000000001,-0.0,-0.0,0.05555555555555555,0.13888888888888887,-0.07407407407407407,-0.18518518518518517,0.7042521748404101,0.35212608742020507,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,11.530611555760725
159,0.9583108700222751,0,12,12,3,79,26,0.48,0.9142857142857143,-0.0264,-0.3437500000000001,-0.0,-0.0,0.06666666666666667,0.16666666666666666,-0.05333333333333333,-0.1333333333333333,0.7088836448064553,0.35444182240322764,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,10.402717671510652
160,1.8556408744402282,0,12,12,3,74,14,0.8571428571428571,1.6326530612244896,-0.014400000000000001,-0.18750000000000006,-0.0,-0.0,0.07142857142857142,0.17857142857142855,-0.047619047619047616,-0.11904761904761904,0.7019280073838581,0.35096400369192904,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,9.53980484998826
161,0.4927055006211352,0,12,12,3,71,31,0.3870967741935484,0.7373271889400921,-0.0264,-0.3437500000000001,-0.0,-0.0,0.01075268817204301,0.026881720430107524,-0.08602150537634408,-0.2150537634408602,0.5746007093835919,0.28730035469179593,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,7.76178179348286
162,1.7805919431729804,0,12,12,3,69,13,0.9230769230769231,1.7582417582417582,-0.024,-0.3125000000000001,-0.0,-0.0,0.07692307692307693,0.19230769230769232,-0.10256410256410256,-0.2564102564102564,0.7979054980675726,0.3989527490337863,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,7.342501305920933
163,0.8133559181255755,0,12,12,3,69,28,0.4444444444444444,0.8465608465608465,-0.024,-0.3125000000000001,-0.0,-0.0,0.024691358024691357,0.06172839506172839,-0.037037037037037035,-0.09259259259259259,0.6203185381911865,0.31015926909559327,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,5.618090265401973
164,2.86005291005291,0,12,12,3,66,10,1.3333333333333333,2.5396825396825395,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.2222222222222222,0.5555555555555555,-0.14814814814814814,-0.37037037037037035,0.7703703703703704,0.3851851851851852,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,4.853267017450907
165,0.5,0,0,0,3,69,1,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.5,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,2.0133475832303
166,1.1678217885735183,0,12,12,3,34,23,0.6,1.1428571428571428,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.08333333333333333,0.20833333333333331,-0.06666666666666667,-0.16666666666666666,0.6540959580994178,0.3270479790497089,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,1.5286339224548486
167,0.36445670089023274,1,9,9,3,40,8,1.2857142857142858,2.4489795918367347,-0.009,-0.11718750000000003,-1.0,-2.0,0.09523809523809523,0.23809523809523808,-0.23809523809523808,-0.5952380952380951,0.7796149323927102,0.3898074661963551,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,3,20383847,0.99,0.36445670089023274
0,1.6579506802721085,0,12,12,4,98,14,0.8571428571428571,1.6326530612244896,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.09523809523809523,0.23809523809523808,-0.11904761904761904,-0.29761904761904756,0.8571428571428571,0.42857142857142855,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,4,20383848,0.99,141.16240738349467
1,1.5053120490620489,0,12,12,4,98,15,0.8,1.5238095238095237,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.06666666666666667,0.16666666666666666,-0.1111111111111111,-0.27777777777777773,0.8727272727272727,0.43636363636363634,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,4,20383848,0.99,140.91359262951775
2,1.8342817460317458,0,12,12,4,98,15,0.8,1.5238095238095237,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.15555555555555553,0.3888888888888888,-0.06666666666666667,-0.16666666666666666,0.864,0.432,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,4,20383848,0.99,140.81644503076333
3,1.9636189703153988,0,6,6,4,98,7,0.8571428571428571,1.6326530612244896,-0.006,-0.07812500000000003,-0.0,-0.0,0.09523809523809523,0.23809523809523808,-0.09523809523809523,-0.23809523809523808,0.8181818181818182,0.4090909090909091,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,4,20383848,0.99,140.38602351993092
4,2.2091947278911563,0,6,6,4,98,7,0.8571428571428571,1.6326530612244896,-0.006,-0.07812500000000003,-0.0,-0.0,0.14285714285714285,0.3571428571428571,-0.047619047619047616,-0.11904761904761904,0.8331428571428572,0.4165714285714286,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,4,20383848,0.99,139.8206106561773
5,2.3087932900432895,0,12,12,4,98,11,1.0909090909090908,2.0779220779220777,-0.0216,-0.2812500000000001,-0.0,-0.0,0.1515151515151515,0.37878787878787873,-0.1212121212121212,-0.303030303030303,0.8727272727272727,0.43636363636363634,3299,B1CFBC377BE1A5BAE6FE0D571CD3AF7DE06522A0C7DA45CB4A8888376632F182,2304,4,20383848,0.99,139.0014302305921
